Id,Label,PersonID,AuthorFullName,AuthorName,Orcid,OpenAlexAuthorID,AuthorID,ResearcherID,Email
ORCID:0000-0003-0075-4411,"MARIE‐ANNE, LE DAIN",ORCID:0000-0003-0075-4411,"MARIE‐ANNE, LE DAIN",MARIE‐ANNE LD,https://orcid.org/0000-0003-0075-4411,https://openalex.org/A5052218989,ORCID:0000-0003-0075-4411,,
ORCID:0000-0003-0080-2997,"ZHAOJUN, HAN",ORCID:0000-0003-0080-2997,"ZHAOJUN, HAN",ZHAOJUN H,https://orcid.org/0000-0003-0080-2997,https://openalex.org/A5085333907,ORCID:0000-0003-0080-2997,,
ORCID:0000-0003-0080-8141,"ELI, SEGAL",ORCID:0000-0003-0080-8141,"ELI, SEGAL",ELI S,https://orcid.org/0000-0003-0080-8141,https://openalex.org/A5037352212,ORCID:0000-0003-0080-8141,,
ORCID:0000-0003-0081-3530,"OZLEM, GUZEL",ORCID:0000-0003-0081-3530,"OZLEM, GUZEL",OZLEM G,https://orcid.org/0000-0003-0081-3530,https://openalex.org/A5058094174,ORCID:0000-0003-0081-3530,,
ORCID:0000-0003-0089-9688,"SARAH, A. LOW",ORCID:0000-0003-0089-9688,"SARAH, A. LOW",SARAH AL,https://orcid.org/0000-0003-0089-9688,https://openalex.org/A5077009438,ORCID:0000-0003-0089-9688,,
ORCID:0000-0003-0092-1195,"SUKKI, YOON",ORCID:0000-0003-0092-1195,"SUKKI, YOON",SUKKI Y,https://orcid.org/0000-0003-0092-1195,https://openalex.org/A5017721287,ORCID:0000-0003-0092-1195,,
ORCID:0000-0003-0096-6633,"RANIA, A.M. SHAMAH",ORCID:0000-0003-0096-6633,"RANIA, A.M. SHAMAH",RANIA AS,https://orcid.org/0000-0003-0096-6633,https://openalex.org/A5075515475,ORCID:0000-0003-0096-6633,,
ORCID:0000-0003-0096-7900,"ZAINAL, ARIFIN AHMAD",ORCID:0000-0003-0096-7900,"ZAINAL, ARIFIN AHMAD",ZAINAL AA,https://orcid.org/0000-0003-0096-7900,https://openalex.org/A5100404227,ORCID:0000-0003-0096-7900,,
ORCID:0000-0003-0100-8787,"MOSTAFA, MOSTAFAZADEH",ORCID:0000-0003-0100-8787,"MOSTAFA, MOSTAFAZADEH",MOSTAFA M,https://orcid.org/0000-0003-0100-8787,https://openalex.org/A5052297757,ORCID:0000-0003-0100-8787,,
ORCID:0000-0003-0108-0471,J. SCOTT ARMSTRONG,ORCID:0000-0003-0108-0471,J. SCOTT ARMSTRONG,ARMSTRONG J.S.,https://orcid.org/0000-0003-0108-0471,,ORCID:0000-0003-0108-0471,,
ORCID:0000-0003-0110-295X,"GRETCHEN, LARSEN",ORCID:0000-0003-0110-295X,"GRETCHEN, LARSEN",GRETCHEN L,https://orcid.org/0000-0003-0110-295X,https://openalex.org/A5086929326,ORCID:0000-0003-0110-295X,,
ORCID:0000-0003-0119-5295,"EN, XIE",ORCID:0000-0003-0119-5295,"EN, XIE",EN X,https://orcid.org/0000-0003-0119-5295,https://openalex.org/A5049178340,ORCID:0000-0003-0119-5295,,
ORCID:0000-0003-0124-8289,"PETER, CAPUTI",ORCID:0000-0003-0124-8289,"PETER, CAPUTI",PETER C,https://orcid.org/0000-0003-0124-8289,https://openalex.org/A5064536467,ORCID:0000-0003-0124-8289,,
ORCID:0000-0003-0124-9337,NISHANT KUMAR,ORCID:0000-0003-0124-9337,NISHANT KUMAR,KUMAR N.,https://orcid.org/0000-0003-0124-9337,,ORCID:0000-0003-0124-9337,,
ORCID:0000-0003-0125-3707,"PEJMAN, EBRAHIMI",ORCID:0000-0003-0125-3707,"PEJMAN, EBRAHIMI",PEJMAN E,https://orcid.org/0000-0003-0125-3707,https://openalex.org/A5081250812,ORCID:0000-0003-0125-3707,,
ORCID:0000-0003-0127-3759,"ARON, O’CASS",ORCID:0000-0003-0127-3759,"ARON, O’CASS",ARON O,https://orcid.org/0000-0003-0127-3759,https://openalex.org/A5018380385,ORCID:0000-0003-0127-3759,,A.OCASS@LATROBE.EDU.AU
ORCID:0000-0003-0134-9928,"ROGER, WALDINGER",ORCID:0000-0003-0134-9928,"ROGER, WALDINGER",ROGER W,https://orcid.org/0000-0003-0134-9928,https://openalex.org/A5075374725,ORCID:0000-0003-0134-9928,,
ORCID:0000-0003-0135-4102,"RAJ, K. SHANKAR",ORCID:0000-0003-0135-4102,"RAJ, K. SHANKAR",RAJ KS,https://orcid.org/0000-0003-0135-4102,https://openalex.org/A5048241232,ORCID:0000-0003-0135-4102,,
ORCID:0000-0003-0137-5886,"HENY, HENDRAYATI",ORCID:0000-0003-0137-5886,"HENY, HENDRAYATI",HENY H,https://orcid.org/0000-0003-0137-5886,https://openalex.org/A5001854300,ORCID:0000-0003-0137-5886,,
ORCID:0000-0003-0141-8866,"ENZO, BIVONA",ORCID:0000-0003-0141-8866,"ENZO, BIVONA",ENZO B,https://orcid.org/0000-0003-0141-8866,https://openalex.org/A5064233973,ORCID:0000-0003-0141-8866,,
ORCID:0000-0003-0142-4211,"NASIRU, ZUBAIRU",ORCID:0000-0003-0142-4211,"NASIRU, ZUBAIRU",NASIRU Z,https://orcid.org/0000-0003-0142-4211,https://openalex.org/A5080894126,ORCID:0000-0003-0142-4211,,
ORCID:0000-0003-0143-3628,"MUHAMMAD, FAISAL MALIK",ORCID:0000-0003-0143-3628,"MUHAMMAD, FAISAL MALIK",MUHAMMAD FM,https://orcid.org/0000-0003-0143-3628,https://openalex.org/A5054756774,ORCID:0000-0003-0143-3628,,
ORCID:0000-0003-0148-2841,"ERIK, MONSEN",ORCID:0000-0003-0148-2841,"ERIK, MONSEN",ERIK M,https://orcid.org/0000-0003-0148-2841,https://openalex.org/A5040715766,ORCID:0000-0003-0148-2841,,
ORCID:0000-0003-0149-0569,"VIRGINIA, BARBA‐SANCHEZ",ORCID:0000-0003-0149-0569,"VIRGINIA, BARBA‐SANCHEZ",VIRGINIA B,https://orcid.org/0000-0003-0149-0569,https://openalex.org/A5040995747,ORCID:0000-0003-0149-0569,,
ORCID:0000-0003-0150-4115,"MARIA, RUMYANTSEVA",ORCID:0000-0003-0150-4115,"MARIA, RUMYANTSEVA",MARIA R,https://orcid.org/0000-0003-0150-4115,https://openalex.org/A5071885702,ORCID:0000-0003-0150-4115,,
ORCID:0000-0003-0152-1521,BOZIDAR VLACIC,ORCID:0000-0003-0152-1521,BOZIDAR VLACIC,VLAČIĆ B.,https://orcid.org/0000-0003-0152-1521,,ORCID:0000-0003-0152-1521,,
ORCID:0000-0003-0154-0060,"MANJUL, GUPTA",ORCID:0000-0003-0154-0060,"MANJUL, GUPTA",MANJUL G,https://orcid.org/0000-0003-0154-0060,https://openalex.org/A5101401481,ORCID:0000-0003-0154-0060,,
ORCID:0000-0003-0160-540X,"KATARZYNA, BURZYNSKA",ORCID:0000-0003-0160-540X,"KATARZYNA, BURZYNSKA",KATARZYNA B,https://orcid.org/0000-0003-0160-540X,https://openalex.org/A5071590862,ORCID:0000-0003-0160-540X,,
ORCID:0000-0003-0161-7953,"CHRISTINE, M. KOWALCZYK",ORCID:0000-0003-0161-7953,"CHRISTINE, M. KOWALCZYK",CHRISTINE MK,https://orcid.org/0000-0003-0161-7953,https://openalex.org/A5004801400,ORCID:0000-0003-0161-7953,,
ORCID:0000-0003-0162-7561,"ADESEGUN, OYEDELE",ORCID:0000-0003-0162-7561,"ADESEGUN, OYEDELE",ADESEGUN O,https://orcid.org/0000-0003-0162-7561,https://openalex.org/A5079226140,ORCID:0000-0003-0162-7561,,
ORCID:0000-0003-0166-5744,"ASEP, DENI",ORCID:0000-0003-0166-5744,"ASEP, DENI",ASEP D,https://orcid.org/0000-0003-0166-5744,https://openalex.org/A5083681863,ORCID:0000-0003-0166-5744,,
ORCID:0000-0003-0167-9142,JUHO PESONEN,ORCID:0000-0003-0167-9142,JUHO PESONEN,PESONEN J.,https://orcid.org/0000-0003-0167-9142,,ORCID:0000-0003-0167-9142,,
ORCID:0000-0003-0171-0971,"OLIVER, P. JOHN",ORCID:0000-0003-0171-0971,"OLIVER, P. JOHN",OLIVER PJ,https://orcid.org/0000-0003-0171-0971,https://openalex.org/A5018152871,ORCID:0000-0003-0171-0971,,
ORCID:0000-0003-0177-8298,"TINA, M. LORAAS",ORCID:0000-0003-0177-8298,"TINA, M. LORAAS",TINA ML,https://orcid.org/0000-0003-0177-8298,https://openalex.org/A5040489101,ORCID:0000-0003-0177-8298,,
ORCID:0000-0003-0177-9143,"MYFANWY, TRUEMAN",ORCID:0000-0003-0177-9143,"MYFANWY, TRUEMAN",MYFANWY T,https://orcid.org/0000-0003-0177-9143,https://openalex.org/A5067529234,ORCID:0000-0003-0177-9143,,
ORCID:0000-0003-0179-4052,"DEANNE, N. DEN HARTOG",ORCID:0000-0003-0179-4052,"DEANNE, N. DEN HARTOG",DEANNE NDH,https://orcid.org/0000-0003-0179-4052,https://openalex.org/A5017005488,ORCID:0000-0003-0179-4052,,
ORCID:0000-0003-0186-8453,"HEIKKI, LEHKONEN",ORCID:0000-0003-0186-8453,"HEIKKI, LEHKONEN",HEIKKI L,https://orcid.org/0000-0003-0186-8453,https://openalex.org/A5035220319,ORCID:0000-0003-0186-8453,,
ORCID:0000-0003-0192-0186,"JOSEPH, KWADWO DANQUAH",ORCID:0000-0003-0192-0186,"JOSEPH, KWADWO DANQUAH",JOSEPH KD,https://orcid.org/0000-0003-0192-0186,https://openalex.org/A5006189416,ORCID:0000-0003-0192-0186,,
ORCID:0000-0003-0195-9793,"SEMA, KURTULUS",ORCID:0000-0003-0195-9793,"SEMA, KURTULUS",SEMA K,https://orcid.org/0000-0003-0195-9793,https://openalex.org/A5086924170,ORCID:0000-0003-0195-9793,,
ORCID:0000-0003-0197-9970,K. NAGESWARA REDDY,ORCID:0000-0003-0197-9970,K. NAGESWARA REDDY,REDDY K.N.,https://orcid.org/0000-0003-0197-9970,,ORCID:0000-0003-0197-9970,,
ORCID:0000-0003-0202-1828,"KRISTEL, MILLER",ORCID:0000-0003-0202-1828,"KRISTEL, MILLER",KRISTEL M,https://orcid.org/0000-0003-0202-1828,https://openalex.org/A5079150419,ORCID:0000-0003-0202-1828,,
ORCID:0000-0003-0202-4463,"YIANNIS, KOUROPALATIS",ORCID:0000-0003-0202-4463,"YIANNIS, KOUROPALATIS",YIANNIS K,https://orcid.org/0000-0003-0202-4463,https://openalex.org/A5084104175,ORCID:0000-0003-0202-4463,,
ORCID:0000-0003-0206-5134,"KAREN, LANDAY",ORCID:0000-0003-0206-5134,"KAREN, LANDAY",KAREN L,https://orcid.org/0000-0003-0206-5134,https://openalex.org/A5086024479,ORCID:0000-0003-0206-5134,,
ORCID:0000-0003-0214-5169,"YONGHONG, CHEN",ORCID:0000-0003-0214-5169,"YONGHONG, CHEN",YONGHONG C,https://orcid.org/0000-0003-0214-5169,https://openalex.org/A5101947959,ORCID:0000-0003-0214-5169,,
ORCID:0000-0003-0218-7924,"PONTUS, BRAUNERHJELM",ORCID:0000-0003-0218-7924,"PONTUS, BRAUNERHJELM",PONTUS B,https://orcid.org/0000-0003-0218-7924,https://openalex.org/A5037460887,OA:A5037460887,,
ORCID:0000-0003-0220-9847,"JOANNA, BROOKS",ORCID:0000-0003-0220-9847,"JOANNA, BROOKS",JOANNA B,https://orcid.org/0000-0003-0220-9847,https://openalex.org/A5043015497,ORCID:0000-0003-0220-9847,,
ORCID:0000-0003-0222-0827,"ERY, TRI DJATMIKA",ORCID:0000-0003-0222-0827,"ERY, TRI DJATMIKA",ERY TD,https://orcid.org/0000-0003-0222-0827,https://openalex.org/A5032292698,ORCID:0000-0003-0222-0827,,
ORCID:0000-0003-0223-2238,TIAN LAN,ORCID:0000-0003-0223-2238,TIAN LAN,LAN T.,https://orcid.org/0000-0003-0223-2238,,ORCID:0000-0003-0223-2238,,
ORCID:0000-0003-0223-8576,"SARIKA, SHARMA",ORCID:0000-0003-0223-8576,"SARIKA, SHARMA",SARIKA S,https://orcid.org/0000-0003-0223-8576,https://openalex.org/A5058420135,ORCID:0000-0003-0223-8576,,
ORCID:0000-0003-0229-237X,"EMIEL, L. EIJDENBERG",ORCID:0000-0003-0229-237X,"EMIEL, L. EIJDENBERG",EMIEL LE,https://orcid.org/0000-0003-0229-237X,https://openalex.org/A5071015652,ORCID:0000-0003-0229-237X,,
ORCID:0000-0003-0230-5716,"KEVIN, BURNARD",ORCID:0000-0003-0230-5716,"KEVIN, BURNARD",KEVIN B,https://orcid.org/0000-0003-0230-5716,https://openalex.org/A5073020695,OA:A5073020695,,
ORCID:0000-0003-0238-7344,"RIA, DUNKLEY",ORCID:0000-0003-0238-7344,"RIA, DUNKLEY",RIA D,https://orcid.org/0000-0003-0238-7344,https://openalex.org/A5077324729,ORCID:0000-0003-0238-7344,,
ORCID:0000-0003-0245-0649,"JIE, SONG",ORCID:0000-0003-0245-0649,"JIE, SONG",JIE S,https://orcid.org/0000-0003-0245-0649,https://openalex.org/A5050825291,ORCID:0000-0003-0245-0649,,
ORCID:0000-0003-0248-366X,"ROBERT, SIMONS",ORCID:0000-0003-0248-366X,"ROBERT, SIMONS",ROBERT S,https://orcid.org/0000-0003-0248-366X,https://openalex.org/A5040858584,OA:A5040858584,,
ORCID:0000-0003-0249-529X,"PARUL, GUPTA",ORCID:0000-0003-0249-529X,"PARUL, GUPTA",PARUL G,https://orcid.org/0000-0003-0249-529X,https://openalex.org/A5033339420,ORCID:0000-0003-0249-529X,,
ORCID:0000-0003-0253-798X,"MAJKEN, SCHULTZ",ORCID:0000-0003-0253-798X,"MAJKEN, SCHULTZ",MAJKEN S,https://orcid.org/0000-0003-0253-798X,https://openalex.org/A5014611658,ORCID:0000-0003-0253-798X,,
ORCID:0000-0003-0254-9243,"ANNA, DUNAY",ORCID:0000-0003-0254-9243,"ANNA, DUNAY",ANNA D,https://orcid.org/0000-0003-0254-9243,https://openalex.org/A5041114982,ORCID:0000-0003-0254-9243,,
ORCID:0000-0003-0255-0316,"FRANCIS, T. ASAH",ORCID:0000-0003-0255-0316,"FRANCIS, T. ASAH",FRANCIS TA,https://orcid.org/0000-0003-0255-0316,https://openalex.org/A5018212008,ORCID:0000-0003-0255-0316,,
ORCID:0000-0003-0258-1454,"ZHEN, ZHU",ORCID:0000-0003-0258-1454,"ZHEN, ZHU",ZHEN Z,https://orcid.org/0000-0003-0258-1454,https://openalex.org/A5035350892,ORCID:0000-0003-0258-1454,,
ORCID:0000-0003-0272-1568,"SERGHEI, FLORICEL",ORCID:0000-0003-0272-1568,"SERGHEI, FLORICEL",SERGHEI F,https://orcid.org/0000-0003-0272-1568,https://openalex.org/A5045870525,ORCID:0000-0003-0272-1568,,
ORCID:0000-0003-0276-3610,"CHRISTINE, STRAUSS",ORCID:0000-0003-0276-3610,"CHRISTINE, STRAUSS",CHRISTINE S,https://orcid.org/0000-0003-0276-3610,https://openalex.org/A5077947231,ORCID:0000-0003-0276-3610,,
ORCID:0000-0003-0276-5480,"MUHAMMAD, IMRAN KHAN",ORCID:0000-0003-0276-5480,"MUHAMMAD, IMRAN KHAN",MUHAMMAD IK,https://orcid.org/0000-0003-0276-5480,https://openalex.org/A5030560740,ORCID:0000-0003-0276-5480,,
ORCID:0000-0003-0278-7911,JONAS STRØMFELDT EDUARDSEN,ORCID:0000-0003-0278-7911,JONAS STRØMFELDT EDUARDSEN,EDUARDSEN J.S.,https://orcid.org/0000-0003-0278-7911,,ORCID:0000-0003-0278-7911,,
ORCID:0000-0003-0281-0982,MUHAMMAD SHABIR SHAHARUDIN,ORCID:0000-0003-0281-0982,MUHAMMAD SHABIR SHAHARUDIN,SHAHARUDIN M.S.,https://orcid.org/0000-0003-0281-0982,,ORCID:0000-0003-0281-0982,,
ORCID:0000-0003-0281-959X,"MARTIN, HINGLEY",ORCID:0000-0003-0281-959X,"MARTIN, HINGLEY",MARTIN H,https://orcid.org/0000-0003-0281-959X,https://openalex.org/A5036349581,ORCID:0000-0003-0281-959X,,
ORCID:0000-0003-0288-8691,"BENYAMIN, LICHTENSTEIN",ORCID:0000-0003-0288-8691,"BENYAMIN, LICHTENSTEIN",BENYAMIN L,https://orcid.org/0000-0003-0288-8691,https://openalex.org/A5052117375,ORCID:0000-0003-0288-8691,,
ORCID:0000-0003-0306-0466,"SARA, B. MARCKETTI",ORCID:0000-0003-0306-0466,"SARA, B. MARCKETTI",SARA BM,https://orcid.org/0000-0003-0306-0466,https://openalex.org/A5075786025,ORCID:0000-0003-0306-0466,,
ORCID:0000-0003-0306-6411,ANDREJ PINAK,ORCID:0000-0003-0306-6411,ANDREJ PINAK,PIŇÁK A.,https://orcid.org/0000-0003-0306-6411,,ORCID:0000-0003-0306-6411,,
ORCID:0000-0003-0307-3566,SIEW KIEN SIA,ORCID:0000-0003-0307-3566,SIEW KIEN SIA,SIA S.K.,https://orcid.org/0000-0003-0307-3566,,ORCID:0000-0003-0307-3566,,
ORCID:0000-0003-0308-3633,"ALEJANDRO, GARCIA-JURADO",ORCID:0000-0003-0308-3633,"ALEJANDRO, GARCIA-JURADO",ALEJANDRO G,https://orcid.org/0000-0003-0308-3633,https://openalex.org/A5018711625,ORCID:0000-0003-0308-3633,,
ORCID:0000-0003-0309-2564,"ADRIANO, STADLER",ORCID:0000-0003-0309-2564,"ADRIANO, STADLER",ADRIANO S,https://orcid.org/0000-0003-0309-2564,https://openalex.org/A5023510725,ORCID:0000-0003-0309-2564,,
ORCID:0000-0003-0316-1670,"KANWAL, IQBAL KHAN",ORCID:0000-0003-0316-1670,"KANWAL, IQBAL KHAN",KANWAL IK,https://orcid.org/0000-0003-0316-1670,https://openalex.org/A5050884647,ORCID:0000-0003-0316-1670,,
ORCID:0000-0003-0320-2006,"ANNE, L. SOUCHON",ORCID:0000-0003-0320-2006,"ANNE, L. SOUCHON",ANNE LS,https://orcid.org/0000-0003-0320-2006,https://openalex.org/A5077991429,ORCID:0000-0003-0320-2006,,
ORCID:0000-0003-0321-0671,"YI‐YING, CHANG",ORCID:0000-0003-0321-0671,"YI‐YING, CHANG",YI‐YING C,https://orcid.org/0000-0003-0321-0671,https://openalex.org/A5036091190; https://openalex.org/A5111529893,ORCID:0000-0003-0321-0671,,
ORCID:0000-0003-0321-9174,"STEFANO, BRESCIANI",ORCID:0000-0003-0321-9174,"STEFANO, BRESCIANI",STEFANO B,https://orcid.org/0000-0003-0321-9174,https://openalex.org/A5028407190,ORCID:0000-0003-0321-9174,,
ORCID:0000-0003-0322-0888,"SIMON, STEPHENS",ORCID:0000-0003-0322-0888,"SIMON, STEPHENS",SIMON S,https://orcid.org/0000-0003-0322-0888,https://openalex.org/A5083391641,ORCID:0000-0003-0322-0888,,
ORCID:0000-0003-0323-0680,"JIEUN, PARK",ORCID:0000-0003-0323-0680,"JIEUN, PARK",JIEUN P,https://orcid.org/0000-0003-0323-0680,https://openalex.org/A5100734343,ORCID:0000-0003-0323-0680,,J.PARK16@CSUOHIO.EDU
ORCID:0000-0003-0324-2980,"SUBHANJAN, SENGUPTA",ORCID:0000-0003-0324-2980,"SUBHANJAN, SENGUPTA",SUBHANJAN S,https://orcid.org/0000-0003-0324-2980,https://openalex.org/A5049264784,ORCID:0000-0003-0324-2980,,
ORCID:0000-0003-0327-4624,NICOLAI J. FOSS,ORCID:0000-0003-0327-4624,NICOLAI J. FOSS,FOSS N.J.,https://orcid.org/0000-0003-0327-4624,,ORCID:0000-0003-0327-4624,,
ORCID:0000-0003-0327-7315,"LE, WANG",ORCID:0000-0003-0327-7315,"LE, WANG",LE W,https://orcid.org/0000-0003-0327-7315,https://openalex.org/A5100350814,ORCID:0000-0003-0327-7315,,
ORCID:0000-0003-0328-9105,"LAETITIA, HERRMANN",ORCID:0000-0003-0328-9105,"LAETITIA, HERRMANN",LAETITIA H,https://orcid.org/0000-0003-0328-9105,https://openalex.org/A5022456520,ORCID:0000-0003-0328-9105,,
ORCID:0000-0003-0335-1175,JORDAN L. WOEHL,ORCID:0000-0003-0335-1175,JORDAN L. WOEHL,WOEHL J.L.,https://orcid.org/0000-0003-0335-1175,,ORCID:0000-0003-0335-1175,,
ORCID:0000-0003-0335-1343,BABAK ZAHRAIE,ORCID:0000-0003-0335-1343,BABAK ZAHRAIE,ZAHRAIE B.,https://orcid.org/0000-0003-0335-1343,,ORCID:0000-0003-0335-1343,,
ORCID:0000-0003-0335-8801,"MARTINE, HLADY RISPAL",ORCID:0000-0003-0335-8801,"MARTINE, HLADY RISPAL",MARTINE HR,https://orcid.org/0000-0003-0335-8801,https://openalex.org/A5105036512,ORCID:0000-0003-0335-8801,,
ORCID:0000-0003-0336-1517,"ALEXANDER, E. ELLINGER",ORCID:0000-0003-0336-1517,"ALEXANDER, E. ELLINGER",ALEXANDER EE,https://orcid.org/0000-0003-0336-1517,https://openalex.org/A5050206905,ORCID:0000-0003-0336-1517,,
ORCID:0000-0003-0337-4182,"MICHAEL, FRITSCH",ORCID:0000-0003-0337-4182,"MICHAEL, FRITSCH",MICHAEL F,https://orcid.org/0000-0003-0337-4182,https://openalex.org/A5025843455,ORCID:0000-0003-0337-4182,,
ORCID:0000-0003-0337-6591,"FANG, LEE COOKE",ORCID:0000-0003-0337-6591,"FANG, LEE COOKE",FANG LC,https://orcid.org/0000-0003-0337-6591,https://openalex.org/A5025486785,ORCID:0000-0003-0337-6591,,
ORCID:0000-0003-0337-9741,"TOMMASO, MINOLA",ORCID:0000-0003-0337-9741,"TOMMASO, MINOLA",TOMMASO M,https://orcid.org/0000-0003-0337-9741,https://openalex.org/A5018162739,ORCID:0000-0003-0337-9741,,
ORCID:0000-0003-0345-8570,"NAHIA, IDOIAGA MONDRAGON",ORCID:0000-0003-0345-8570,"NAHIA, IDOIAGA MONDRAGON",NAHIA IM,https://orcid.org/0000-0003-0345-8570,https://openalex.org/A5056098060,ORCID:0000-0003-0345-8570,,
ORCID:0000-0003-0348-3063,"JENNIFER, BERCHTOLD",ORCID:0000-0003-0348-3063,"JENNIFER, BERCHTOLD",JENNIFER B,https://orcid.org/0000-0003-0348-3063,https://openalex.org/A5024154787,OA:A5024154787,,
ORCID:0000-0003-0350-2658,"ALEKSANDR, KLJUCNIKOV",ORCID:0000-0003-0350-2658,"ALEKSANDR, KLJUCNIKOV",ALEKSANDR K,https://orcid.org/0000-0003-0350-2658,https://openalex.org/A5070779964,ORCID:0000-0003-0350-2658,,
ORCID:0000-0003-0352-3467,"KONSTANTINOS, G. KOTTIKAS",ORCID:0000-0003-0352-3467,"KONSTANTINOS, G. KOTTIKAS",KONSTANTINOS GK,https://orcid.org/0000-0003-0352-3467,https://openalex.org/A5047886965,ORCID:0000-0003-0352-3467,,
ORCID:0000-0003-0357-749X,"BEATRIZ, MOLINER VELAZQUEZ",ORCID:0000-0003-0357-749X,"BEATRIZ, MOLINER VELAZQUEZ",BEATRIZ MV,https://orcid.org/0000-0003-0357-749X,https://openalex.org/A5051573956,ORCID:0000-0003-0357-749X,,
ORCID:0000-0003-0364-5480,"FENG, YANG",ORCID:0000-0003-0364-5480,"FENG, YANG",FENG Y,https://orcid.org/0000-0003-0364-5480,https://openalex.org/A5068913551,ORCID:0000-0003-0364-5480,,
ORCID:0000-0003-0367-1187,"NORA, SADIKU-DUSHI",ORCID:0000-0003-0367-1187,"NORA, SADIKU-DUSHI",NORA S,https://orcid.org/0000-0003-0367-1187,https://openalex.org/A5065167442,ORCID:0000-0003-0367-1187,,NS26913@SEEU.EDU.MK
ORCID:0000-0003-0368-1705,"MASAKAZU, ISHIHARA",ORCID:0000-0003-0368-1705,"MASAKAZU, ISHIHARA",MASAKAZU I,https://orcid.org/0000-0003-0368-1705,https://openalex.org/A5084456093,ORCID:0000-0003-0368-1705,,
ORCID:0000-0003-0368-1983,"HEMANT, C. SASHITTAL",ORCID:0000-0003-0368-1983,"HEMANT, C. SASHITTAL",HEMANT CS,https://orcid.org/0000-0003-0368-1983,https://openalex.org/A5070272398,ORCID:0000-0003-0368-1983,,
ORCID:0000-0003-0368-5052,"DYLAN, JONES‐EVANS",ORCID:0000-0003-0368-5052,"DYLAN, JONES‐EVANS",DYLAN J,https://orcid.org/0000-0003-0368-5052,https://openalex.org/A5059968087,ORCID:0000-0003-0368-5052,,
ORCID:0000-0003-0369-9489,"MARIANO, PUGLISI",ORCID:0000-0003-0369-9489,"MARIANO, PUGLISI",MARIANO P,https://orcid.org/0000-0003-0369-9489,https://openalex.org/A5018007202,ORCID:0000-0003-0369-9489,,
ORCID:0000-0003-0371-8993,"P., DEVEREAUX JENNINGS",ORCID:0000-0003-0371-8993,"P., DEVEREAUX JENNINGS",P. DJ,https://orcid.org/0000-0003-0371-8993,https://openalex.org/A5107959780,ORCID:0000-0003-0371-8993,,
ORCID:0000-0003-0373-1565,"MASSIMO, G. COLOMBO",ORCID:0000-0003-0373-1565,"MASSIMO, G. COLOMBO",MASSIMO GC,https://orcid.org/0000-0003-0373-1565,https://openalex.org/A5060857602,ORCID:0000-0003-0373-1565,,
ORCID:0000-0003-0373-9815,"YU, QIAN",ORCID:0000-0003-0373-9815,"YU, QIAN",YU Q,https://orcid.org/0000-0003-0373-9815,https://openalex.org/A5071508227,ORCID:0000-0003-0373-9815,,
ORCID:0000-0003-0376-5992,"ELENA, SILETTI",ORCID:0000-0003-0376-5992,"ELENA, SILETTI",ELENA S,https://orcid.org/0000-0003-0376-5992,https://openalex.org/A5060010309,ORCID:0000-0003-0376-5992,,
ORCID:0000-0003-0377-6341,"MOHD, RUSHDAN YASOA’",ORCID:0000-0003-0377-6341,"MOHD, RUSHDAN YASOA’",MOHD RY,https://orcid.org/0000-0003-0377-6341,https://openalex.org/A5079400088,ORCID:0000-0003-0377-6341,,
ORCID:0000-0003-0383-3553,SHIDROKH GOUDARZI,ORCID:0000-0003-0383-3553,SHIDROKH GOUDARZI,GOUDARZI S.,https://orcid.org/0000-0003-0383-3553,,ORCID:0000-0003-0383-3553,,
ORCID:0000-0003-0383-5831,"JOSEPH, AMANKWAH‐AMOAH",ORCID:0000-0003-0383-5831,"JOSEPH, AMANKWAH‐AMOAH",JOSEPH A,https://orcid.org/0000-0003-0383-5831,https://openalex.org/A5026548376,ORCID:0000-0003-0383-5831,,
ORCID:0000-0003-0389-3038,"JOANNA, E. M. SALE",ORCID:0000-0003-0389-3038,"JOANNA, E. M. SALE",JOANNA EMS,https://orcid.org/0000-0003-0389-3038,https://openalex.org/A5039334983,ORCID:0000-0003-0389-3038,,
ORCID:0000-0003-0389-5340,"JOHN, T. GUTHRIE",ORCID:0000-0003-0389-5340,"JOHN, T. GUTHRIE",JOHN TG,https://orcid.org/0000-0003-0389-5340,https://openalex.org/A5075273256,OA:A5075273256,,
ORCID:0000-0003-0391-9007,"MARKUS, GIESLER",ORCID:0000-0003-0391-9007,"MARKUS, GIESLER",MARKUS G,https://orcid.org/0000-0003-0391-9007,https://openalex.org/A5065377944,OA:A5065377944,,
ORCID:0000-0003-0393-010X,"SONG, LIN",ORCID:0000-0003-0393-010X,"SONG, LIN",SONG L,https://orcid.org/0000-0003-0393-010X,https://openalex.org/A5026246030,ORCID:0000-0003-0393-010X,,
ORCID:0000-0003-0396-4270,"HELEN, REIJONEN",ORCID:0000-0003-0396-4270,"HELEN, REIJONEN",HELEN R,https://orcid.org/0000-0003-0396-4270,https://openalex.org/A5004770967,OA:A5004770967,,
ORCID:0000-0003-0398-3973,KERSTIN BALKA,ORCID:0000-0003-0398-3973,KERSTIN BALKA,BALKA K.,https://orcid.org/0000-0003-0398-3973,,ORCID:0000-0003-0398-3973,,
